73,0,Drink10,extra ice,regular sugar,
74,0,Drink5,extra ice,light sugar,
75,0,Drink19,extra ice,light sugar,
76,0,Drink6,light ice,regular sugar,
77,0,Drink15,light ice,extra sugar,
78,0,Drink12,regular ice,light sugar,
79,0,Drink14,light ice,extra sugar,
80,0,Drink17,regular ice,light sugar,
81,0,Drink3,extra ice,regular sugar,
82,0,Drink6,light ice,light sugar,
83,0,Drink4,light ice,extra sugar,
84,0,Drink18,extra ice,regular sugar,
85,0,Drink14,extra ice,light sugar,
86,0,Drink9,light ice,light sugar,
87,0,Drink3,extra ice,light sugar,
88,0,Drink12,regular ice,extra sugar,
89,0,Drink12,light ice,extra sugar,
90,0,Drink5,light ice,extra sugar,
91,0,Drink10,light ice,regular sugar,
92,0,Drink6,extra ice,regular sugar,
93,0,Drink15,light ice,regular sugar,
94,0,Drink17,regular ice,light sugar,
95,0,Drink2,regular ice,extra sugar,
96,0,Drink9,light ice,regular sugar,
97,0,Drink1,light ice,regular sugar,
98,0,Drink15,light ice,regular sugar,
99,0,Drink12,extra ice,regular sugar,
100,0,Drink1,regular ice,extra sugar,
101,0,Drink18,extra ice,light sugar,
102,0,Drink3,regular ice,extra sugar,
103,0,Drink11,extra ice,light sugar,
104,0,Drink4,regular ice,extra sugar,
105,0,Drink8,regular ice,regular sugar,
106,0,Drink16,extra ice,light sugar,
107,0,Drink14,regular ice,regular sugar,
108,0,Drink11,extra ice,extra sugar,
109,0,Drink7,extra ice,regular sugar,
110,0,Drink6,extra ice,regular sugar,
111,0,Drink1,regular ice,light sugar,
112,0,Drink1,regular ice,extra sugar,
113,0,Drink8,regular ice,light sugar,
114,0,Drink17,extra ice,regular sugar,
115,0,Drink3,regular ice,extra sugar,
116,0,Drink5,regular ice,light sugar,
117,0,Drink3,regular ice,light sugar,
118,0,Drink10,light ice,regular sugar,
119,0,Drink12,light ice,light sugar,
120,0,Drink16,light ice,regular sugar,
121,0,Drink5,light ice,regular sugar,
122,0,Drink17,extra ice,regular sugar,
123,0,Drink5,light ice,extra sugar,
124,0,Drink2,regular ice,light sugar,
125,0,Drink16,regular ice,extra sugar,
126,0,Drink14,extra ice,regular sugar,
127,0,Drink19,regular ice,regular sugar,
128,0,Drink0,light ice,light sugar,
129,0,Drink10,regular ice,regular sugar,
130,0,Drink7,light ice,light sugar,
131,0,Drink3,regular ice,light sugar,
132,0,Drink13,extra ice,extra sugar,
133,0,Drink14,extra ice,light sugar,
134,0,Drink0,light ice,light sugar,
135,0,Drink14,regular ice,light sugar,
136,0,Drink19,light ice,light sugar,
137,0,Drink6,extra ice,regular sugar,
138,0,Drink10,regular ice,light sugar,
139,0,Drink14,regular ice,regular sugar,
140,0,Drink19,extra ice,regular sugar,
141,0,Drink1,regular ice,light sugar,
142,0,Drink3,light ice,light sugar,
143,0,Drink7,extra ice,extra sugar,
144,0,Drink12,regular ice,light sugar,
145,0,Drink13,regular ice,extra sugar,
146,0,Drink14,regular ice,extra sugar,
147,0,Drink18,regular ice,light sugar,
148,0,Drink11,extra ice,extra sugar,
149,0,Drink16,extra ice,regular sugar,
150,0,Drink12,regular ice,light sugar,
151,0,Drink8,regular ice,regular sugar,
152,0,Drink11,extra ice,regular sugar,
153,0,Drink17,extra ice,regular sugar,
154,0,Drink0,extra ice,regular sugar,
155,0,Drink3,light ice,extra sugar,
156,0,Drink18,regular ice,light sugar,
157,0,Drink5,extra ice,extra sugar,
158,0,Drink12,extra ice,extra sugar,
159,0,Drink2,light ice,regular sugar,
160,0,Drink17,extra ice,light sugar,
161,0,Drink10,light ice,regular sugar,
162,0,Drink6,regular ice,light sugar,
163,0,Drink6,light ice,regular sugar,
164,0,Drink19,regular ice,extra sugar,
165,0,Drink11,regular ice,regular sugar,
166,0,Drink5,extra ice,light sugar,
167,0,Drink2,regular ice,light sugar,
168,0,Drink8,light ice,extra sugar,
169,0,Drink14,light ice,extra sugar,
170,0,Drink7,regular ice,extra sugar,
171,0,Drink9,light ice,extra sugar,
172,0,Drink2,regular ice,light sugar,
173,0,Drink2,extra ice,extra sugar,
174,0,Drink11,regular ice,light sugar,
175,0,Drink5,light ice,extra sugar,
176,0,Drink12,light ice,regular sugar,
177,0,Drink1,light ice,regular sugar,
178,0,Drink10,extra ice,regular sugar,
179,0,Drink19,light ice,light sugar,
180,0,Drink15,regular ice,extra sugar,
181,0,Drink5,extra ice,light sugar,
182,0,Drink3,regular ice,regular sugar,
183,0,Drink11,extra ice,light sugar,
184,0,Drink6,extra ice,light sugar,
185,0,Drink5,extra ice,extra sugar,
186,0,Drink11,light ice,extra sugar,
187,0,Drink18,regular ice,regular sugar,
188,0,Drink0,light ice,light sugar,
189,0,Drink6,light ice,regular sugar,
190,0,Drink12,light ice,light sugar,
191,0,Drink8,light ice,extra sugar,
192,0,Drink0,regular ice,extra sugar,
193,0,Drink13,extra ice,extra sugar,
194,0,Drink4,extra ice,regular sugar,
195,0,Drink13,extra ice,light sugar,
196,0,Drink0,regular ice,regular sugar,
197,0,Drink7,light ice,regular sugar,
198,0,Drink19,regular ice,extra sugar,
199,0,Drink14,light ice,regular sugar,
200,0,Drink16,extra ice,regular sugar,
201,0,Drink4,regular ice,regular sugar,
202,0,Drink18,extra ice,regular sugar,
203,0,Drink1,light ice,regular sugar,
204,0,Drink14,regular ice,extra sugar,
205,0,Drink16,regular ice,regular sugar,
206,0,Drink16,regular ice,regular sugar,
207,0,Drink15,regular ice,extra sugar,
208,0,Drink15,extra ice,regular sugar,
209,0,Drink14,regular ice,regular sugar,
210,0,Drink16,light ice,extra sugar,
211,0,Drink19,regular ice,extra sugar,
212,0,Drink1,regular ice,extra sugar,
213,0,Drink12,regular ice,extra sugar,
214,0,Drink18,regular ice,light sugar,
215,0,Drink1,extra ice,light sugar,
216,0,Drink13,extra ice,extra sugar,
217,0,Drink12,light ice,regular sugar,
218,0,Drink17,light ice,light sugar,
219,0,Drink19,regular ice,extra sugar,
220,0,Drink16,regular ice,regular sugar,
221,0,Drink19,light ice,extra sugar,
222,0,Drink8,extra ice,extra sugar,
223,0,Drink11,light ice,regular sugar,
224,0,Drink10,extra ice,light sugar,
225,0,Drink12,regular ice,regular sugar,
226,0,Drink9,light ice,regular sugar,
227,0,Drink18,extra ice,light sugar,
228,0,Drink18,light ice,extra sugar,
229,0,Drink13,extra ice,extra sugar,
230,0,Drink10,extra ice,light sugar,
231,0,Drink16,extra ice,regular sugar,
232,0,Drink2,light ice,light sugar,
233,0,Drink19,regular ice,light sugar,
234,0,Drink4,extra ice,extra sugar,
235,0,Drink10,light ice,light sugar,
236,0,Drink18,light ice,regular sugar,
237,0,Drink5,regular ice,extra sugar,
238,0,Drink18,regular ice,extra sugar,
239,0,Drink12,regular ice,light sugar,
240,0,Drink1,extra ice,light sugar,
241,0,Drink12,regular ice,regular sugar,
242,0,Drink5,regular ice,extra sugar,
243,0,Drink2,extra ice,extra sugar,
244,0,Drink15,light ice,regular sugar,
245,0,Drink4,regular ice,regular sugar,
246,0,Drink16,extra ice,light sugar,
247,0,Drink5,light ice,regular sugar,
248,0,Drink11,light ice,regular sugar,
249,0,Drink19,extra ice,regular sugar,
250,0,Drink4,extra ice,extra sugar,
251,0,Drink0,regular ice,extra sugar,
252,0,Drink18,light ice,extra sugar,
253,0,Drink16,extra ice,light sugar,
254,0,Drink1,light ice,regular sugar,
255,0,Drink16,regular ice,light sugar,
256,0,Drink2,extra ice,regular sugar,
257,0,Drink1,light ice,regular sugar,
258,0,Drink19,extra ice,regular sugar,
259,0,Drink16,regular ice,light sugar,
260,0,Drink8,regular ice,light sugar,
261,0,Drink12,extra ice,extra sugar,
262,0,Drink15,extra ice,light sugar,
263,0,Drink8,light ice,regular sugar,
264,0,Drink10,light ice,light sugar,
265,0,Drink2,light ice,extra sugar,
266,0,Drink13,extra ice,light sugar,
267,0,Drink10,regular ice,extra sugar,
268,0,Drink15,light ice,extra sugar,
269,0,Drink2,extra ice,regular sugar,
270,0,Drink4,extra ice,light sugar,
271,0,Drink2,extra ice,regular sugar,
272,0,Drink5,regular ice,regular sugar,
273,0,Drink15,light ice,light sugar,
274,0,Drink16,extra ice,extra sugar,
275,0,Drink13,light ice,extra sugar,
276,0,Drink11,extra ice,regular sugar,
277,0,Drink8,regular ice,light sugar,
278,0,Drink11,light ice,light sugar,
279,0,Drink14,extra ice,extra sugar,
280,0,Drink9,light ice,light sugar,
281,0,Drink13,regular ice,extra sugar,
282,0,Drink17,extra ice,light sugar,
283,0,Drink5,light ice,regular sugar,
284,0,Drink19,light ice,light sugar,
285,0,Drink13,regular ice,light sugar,
286,0,Drink14,regular ice,extra sugar,
287,0,Drink7,light ice,light sugar,
288,0,Drink1,light ice,regular sugar,
289,0,Drink19,extra ice,regular sugar,
290,0,Drink7,light ice,light sugar,
291,0,Drink8,extra ice,regular sugar,
292,0,Drink5,regular ice,light sugar,
293,0,Drink13,regular ice,extra sugar,
294,0,Drink1,regular ice,light sugar,
295,0,Drink14,extra ice,regular sugar,
296,0,Drink10,extra ice,regular sugar,
297,0,Drink9,regular ice,regular sugar,
298,0,Drink0,extra ice,light sugar,
299,0,Drink17,regular ice,regular sugar,
300,0,Drink2,regular ice,regular sugar,
301,0,Drink14,regular ice,regular sugar,
302,0,Drink12,light ice,extra sugar,
303,0,Drink5,light ice,regular sugar,
304,0,Drink5,extra ice,light sugar,
305,0,Drink6,light ice,regular sugar,
306,0,Drink18,light ice,light sugar,
307,0,Drink2,light ice,extra sugar,
308,0,Drink11,regular ice,extra sugar,
309,0,Drink16,extra ice,extra sugar,
310,0,Drink19,light ice,regular sugar,
311,0,Drink12,extra ice,light sugar,
312,0,Drink9,regular ice,regular sugar,
313,0,Drink8,extra ice,regular sugar,
314,0,Drink12,extra ice,regular sugar,
315,0,Drink0,extra ice,extra sugar,
316,0,Drink16,regular ice,regular sugar,
317,0,Drink8,light ice,extra sugar,
318,0,Drink13,light ice,light sugar,
319,0,Drink13,light ice,regular sugar,
320,0,Drink7,light ice,extra sugar,
321,0,Drink19,extra ice,extra sugar,
322,0,Drink5,extra ice,extra sugar,
323,0,Drink15,regular ice,light sugar,
324,0,Drink15,regular ice,light sugar,
325,0,Drink1,regular ice,extra sugar,
326,0,Drink8,regular ice,light sugar,
327,0,Drink4,regular ice,light sugar,
328,0,Drink4,light ice,regular sugar,
329,0,Drink8,light ice,extra sugar,
330,0,Drink11,regular ice,light sugar,
331,0,Drink5,light ice,regular sugar,
332,0,Drink5,extra ice,regular sugar,
333,0,Drink2,extra ice,light sugar,
334,0,Drink5,light ice,light sugar,
335,0,Drink1,extra ice,light sugar,
336,0,Drink9,extra ice,extra sugar,
337,0,Drink9,light ice,regular sugar,
338,0,Drink3,extra ice,regular sugar,
339,0,Drink13,regular ice,regular sugar,
340,0,Drink9,light ice,light sugar,
341,0,Drink17,regular ice,light sugar,
342,0,Drink0,light ice,extra sugar,
343,0,Drink15,light ice,regular sugar,
344,0,Drink4,regular ice,light sugar,
345,0,Drink8,regular ice,light sugar,
346,0,Drink4,light ice,extra sugar,
347,0,Drink7,regular ice,regular sugar,
348,0,Drink10,extra ice,regular sugar,
349,0,Drink15,regular ice,light sugar,
350,0,Drink8,regular ice,extra sugar,
351,0,Drink0,regular ice,extra sugar,
352,0,Drink6,extra ice,regular sugar,
353,0,Drink10,regular ice,light sugar,
354,0,Drink15,regular ice,regular sugar,
355,0,Drink12,extra ice,regular sugar,
356,0,Drink15,extra ice,light sugar,
357,0,Drink2,extra ice,regular sugar,
358,0,Drink9,light ice,light sugar,
359,0,Drink14,regular ice,extra sugar,
360,0,Drink6,extra ice,extra sugar,
361,0,Drink9,regular ice,light sugar,
362,0,Drink16,regular ice,light sugar,
363,0,Drink19,light ice,extra sugar,
364,0,Drink0,extra ice,regular sugar,
365,0,Drink19,regular ice,regular sugar,
366,0,Drink9,light ice,light sugar,
367,0,Drink8,extra ice,regular sugar,
368,0,Drink12,regular ice,extra sugar,
369,0,Drink9,light ice,extra sugar,
370,0,Drink10,light ice,regular sugar,
371,0,Drink17,extra ice,light sugar,
372,0,Drink7,light ice,light sugar,
373,0,Drink5,light ice,light sugar,
374,0,Drink13,regular ice,regular sugar,
375,0,Drink12,regular ice,light sugar,
376,0,Drink13,regular ice,extra sugar,
377,0,Drink13,extra ice,light sugar,
378,0,Drink11,regular ice,light sugar,
379,0,Drink12,light ice,extra sugar,
380,0,Drink4,extra ice,extra sugar,
381,0,Drink1,regular ice,light sugar,
382,0,Drink17,extra ice,light sugar,
383,0,Drink1,light ice,regular sugar,
384,0,Drink2,regular ice,extra sugar,
385,0,Drink2,regular ice,regular sugar,
386,0,Drink8,light ice,extra sugar,
387,0,Drink3,regular ice,regular sugar,
388,0,Drink14,regular ice,extra sugar,
389,0,Drink18,light ice,extra sugar,
390,0,Drink18,light ice,regular sugar,
391,0,Drink14,extra ice,regular sugar,
392,0,Drink10,regular ice,light sugar,
393,0,Drink14,extra ice,extra sugar,
394,0,Drink12,light ice,extra sugar,
395,0,Drink13,light ice,extra sugar,
396,0,Drink19,regular ice,regular sugar,
397,0,Drink8,light ice,light sugar,
398,0,Drink16,extra ice,regular sugar,
399,0,Drink18,regular ice,extra sugar,
400,0,Drink5,extra ice,light sugar,
401,0,Drink12,light ice,extra sugar,
402,0,Drink16,regular ice,light sugar,
403,0,Drink14,light ice,regular sugar,
404,0,Drink10,extra ice,regular sugar,
405,0,Drink0,regular ice,light sugar,
406,0,Drink15,regular ice,regular sugar,
407,0,Drink6,extra ice,regular sugar,
408,0,Drink3,light ice,regular sugar,
409,0,Drink18,light ice,light sugar,
410,0,Drink18,light ice,light sugar,
411,0,Drink12,regular ice,regular sugar,
412,0,Drink8,extra ice,light sugar,
413,0,Drink5,regular ice,regular sugar,
414,0,Drink4,extra ice,regular sugar,
415,0,Drink3,light ice,light sugar,
416,0,Drink6,light ice,regular sugar,
417,0,Drink0,light ice,regular sugar,
418,0,Drink18,regular ice,extra sugar,
419,0,Drink0,extra ice,extra sugar,
420,0,Drink17,extra ice,regular sugar,
421,0,Drink14,regular ice,extra sugar,
422,0,Drink10,light ice,extra sugar,
423,0,Drink6,light ice,regular sugar,
424,0,Drink12,extra ice,extra sugar,
425,0,Drink11,regular ice,extra sugar,
426,0,Drink1,light ice,extra sugar,
427,0,Drink14,extra ice,light sugar,
428,0,Drink10,extra ice,extra sugar,
429,0,Drink15,regular ice,regular sugar,
430,0,Drink17,light ice,light sugar,
431,0,Drink8,regular ice,extra sugar,
432,0,Drink11,regular ice,regular sugar,
433,0,Drink17,light ice,light sugar,
434,0,Drink11,extra ice,light sugar,
435,0,Drink10,regular ice,light sugar,
436,0,Drink14,light ice,regular sugar,
437,0,Drink19,regular ice,extra sugar,
438,0,Drink15,extra ice,light sugar,
439,0,Drink1,regular ice,extra sugar,
440,0,Drink17,light ice,regular sugar,
441,0,Drink6,light ice,extra sugar,
442,0,Drink0,extra ice,regular sugar,
443,0,Drink9,light ice,regular sugar,
444,0,Drink17,extra ice,extra sugar,
445,0,Drink0,extra ice,regular sugar,
446,0,Drink4,extra ice,regular sugar,
447,0,Drink5,light ice,extra sugar,
448,0,Drink16,regular ice,extra sugar,
449,0,Drink4,regular ice,light sugar,
450,0,Drink6,light ice,regular sugar,
451,0,Drink9,light ice,light sugar,
452,0,Drink6,light ice,light sugar,
453,0,Drink4,light ice,extra sugar,
454,0,Drink18,light ice,regular sugar,
455,0,Drink3,extra ice,regular sugar,
456,0,Drink18,light ice,regular sugar,
457,0,Drink7,regular ice,extra sugar,
458,0,Drink14,extra ice,light sugar,
459,0,Drink14,regular ice,regular sugar,
460,0,Drink17,regular ice,light sugar,
461,0,Drink11,extra ice,extra sugar,
462,0,Drink16,light ice,regular sugar,
463,0,Drink15,light ice,regular sugar,
464,0,Drink16,extra ice,light sugar,
465,0,Drink18,regular ice,light sugar,
466,0,Drink17,regular ice,regular sugar,
467,0,Drink8,light ice,extra sugar,
468,0,Drink7,regular ice,extra sugar,
469,0,Drink10,regular ice,extra sugar,
470,0,Drink0,extra ice,extra sugar,
471,0,Drink15,regular ice,extra sugar,
472,0,Drink13,extra ice,light sugar,
473,0,Drink9,extra ice,regular sugar,
474,0,Drink1,extra ice,extra sugar,
475,0,Drink2,extra ice,regular sugar,
476,0,Drink1,light ice,regular sugar,
477,0,Drink3,light ice,regular sugar,
478,0,Drink12,regular ice,light sugar,
479,0,Drink8,light ice,regular sugar,
480,0,Drink8,regular ice,regular sugar,
481,0,Drink18,extra ice,regular sugar,
482,0,Drink9,regular ice,extra sugar,
483,0,Drink16,extra ice,light sugar,
484,0,Drink15,extra ice,extra sugar,
485,0,Drink6,extra ice,light sugar,
486,0,Drink0,extra ice,extra sugar,
487,0,Drink8,extra ice,regular sugar,
488,0,Drink0,regular ice,light sugar,
489,0,Drink14,regular ice,regular sugar,
490,0,Drink12,regular ice,light sugar,
491,0,Drink11,regular ice,extra sugar,
492,0,Drink3,extra ice,light sugar,
493,0,Drink15,extra ice,light sugar,
494,0,Drink11,regular ice,regular sugar,
495,0,Drink15,light ice,light sugar,
496,0,Drink0,regular ice,regular sugar,
497,0,Drink11,regular ice,extra sugar,
498,0,Drink1,light ice,regular sugar,
499,0,Drink13,light ice,light sugar,
500,0,Drink18,regular ice,light sugar,
501,0,Drink19,extra ice,extra sugar,
502,0,Drink17,light ice,extra sugar,
503,0,Drink7,regular ice,extra sugar,
504,0,Drink17,extra ice,regular sugar,
505,0,Drink4,light ice,extra sugar,
506,0,Drink8,light ice,regular sugar,
507,0,Drink18,regular ice,extra sugar,
508,0,Drink16,regular ice,extra sugar,
509,0,Drink13,extra ice,light sugar,
510,0,Drink18,extra ice,light sugar,
511,0,Drink9,light ice,regular sugar,
512,0,Drink4,extra ice,extra sugar,
513,0,Drink11,regular ice,regular sugar,
514,0,Drink0,regular ice,extra sugar,
515,0,Drink8,regular ice,regular sugar,
516,0,Drink6,regular ice,regular sugar,
517,0,Drink17,extra ice,light sugar,
518,0,Drink11,extra ice,light sugar,
519,0,Drink10,regular ice,extra sugar,
520,0,Drink13,regular ice,extra sugar,
521,0,Drink18,extra ice,extra sugar,
522,0,Drink3,light ice,light sugar,
523,0,Drink7,extra ice,extra sugar,
524,0,Drink5,regular ice,regular sugar,
525,0,Drink11,regular ice,extra sugar,
526,0,Drink14,light ice,light sugar,
527,0,Drink16,regular ice,extra sugar,
528,0,Drink5,light ice,extra sugar,
529,0,Drink15,extra ice,extra sugar,
530,0,Drink16,regular ice,light sugar,
531,0,Drink10,extra ice,light sugar,
532,0,Drink6,regular ice,light sugar,
533,0,Drink13,light ice,extra sugar,
534,0,Drink13,regular ice,extra sugar,
535,0,Drink5,extra ice,extra sugar,
536,0,Drink14,extra ice,extra sugar,
537,0,Drink10,extra ice,extra sugar,
538,0,Drink13,regular ice,light sugar,
539,0,Drink2,extra ice,regular sugar,
540,0,Drink0,extra ice,regular sugar,
541,0,Drink9,regular ice,regular sugar,
542,0,Drink2,light ice,light sugar,
543,0,Drink6,regular ice,light sugar,
544,0,Drink6,extra ice,regular sugar,
545,0,Drink12,light ice,light sugar,
546,0,Drink13,light ice,extra sugar,
547,0,Drink5,regular ice,regular sugar,
548,0,Drink14,regular ice,regular sugar,
549,0,Drink5,extra ice,regular sugar,
550,0,Drink8,extra ice,light sugar,
551,0,Drink4,regular ice,light sugar,
552,0,Drink14,regular ice,light sugar,
553,0,Drink19,light ice,extra sugar,
554,0,Drink0,regular ice,regular sugar,
555,0,Drink10,extra ice,extra sugar,
556,0,Drink17,extra ice,extra sugar,
557,0,Drink4,light ice,extra sugar,
558,0,Drink19,light ice,extra sugar,
559,0,Drink16,extra ice,regular sugar,
560,0,Drink0,light ice,regular sugar,
561,0,Drink13,regular ice,regular sugar,
562,0,Drink1,extra ice,light sugar,
563,0,Drink17,extra ice,regular sugar,
564,0,Drink1,extra ice,light sugar,
565,0,Drink9,extra ice,regular sugar,
566,0,Drink10,extra ice,extra sugar,
567,0,Drink15,extra ice,extra sugar,
568,0,Drink3,light ice,extra sugar,
569,0,Drink13,light ice,extra sugar,
570,0,Drink5,light ice,extra sugar,
571,0,Drink2,regular ice,extra sugar,
572,0,Drink2,light ice,extra sugar,
573,0,Drink10,light ice,extra sugar,
574,0,Drink1,extra ice,extra sugar,
575,0,Drink18,light ice,light sugar,
576,0,Drink18,light ice,regular sugar,
577,0,Drink10,extra ice,light sugar,
578,0,Drink6,regular ice,extra sugar,
579,0,Drink11,extra ice,extra sugar,
580,0,Drink5,regular ice,extra sugar,
581,0,Drink9,extra ice,light sugar,
582,0,Drink15,extra ice,light sugar,
583,0,Drink7,extra ice,regular sugar,
584,0,Drink17,light ice,regular sugar,
585,0,Drink8,light ice,light sugar,
586,0,Drink6,extra ice,light sugar,
587,0,Drink8,regular ice,extra sugar,
588,0,Drink14,extra ice,extra sugar,
589,0,Drink2,light ice,extra sugar,
590,0,Drink19,regular ice,light sugar,
591,0,Drink14,light ice,light sugar,
592,0,Drink6,light ice,light sugar,
593,0,Drink17,light ice,light sugar,
594,0,Drink8,extra ice,regular sugar,
595,0,Drink13,extra ice,regular sugar,
596,0,Drink3,light ice,light sugar,
597,0,Drink12,light ice,light sugar,
598,0,Drink16,extra ice,light sugar,
599,0,Drink18,regular ice,light sugar,
600,0,Drink7,extra ice,extra sugar,
601,0,Drink13,regular ice,extra sugar,
602,0,Drink3,regular ice,extra sugar,
603,0,Drink19,light ice,light sugar,
604,0,Drink18,extra ice,regular sugar,
605,0,Drink3,extra ice,regular sugar,
606,0,Drink3,extra ice,light sugar,
607,0,Drink18,light ice,regular sugar,
608,0,Drink13,light ice,regular sugar,
609,0,Drink3,regular ice,regular sugar,
610,0,Drink5,light ice,regular sugar,
611,0,Drink7,light ice,regular sugar,
612,0,Drink13,extra ice,light sugar,
613,0,Drink13,light ice,light sugar,
614,0,Drink0,extra ice,regular sugar,
615,0,Drink3,light ice,regular sugar,
616,0,Drink1,light ice,regular sugar,
617,0,Drink0,extra ice,regular sugar,
618,0,Drink13,regular ice,light sugar,
619,0,Drink17,extra ice,regular sugar,
620,0,Drink4,regular ice,extra sugar,
621,0,Drink3,extra ice,light sugar,
622,0,Drink16,light ice,extra sugar,
623,0,Drink19,regular ice,extra sugar,
624,0,Drink0,extra ice,light sugar,
625,0,Drink4,extra ice,regular sugar,
626,0,Drink11,extra ice,extra sugar,
627,0,Drink8,light ice,regular sugar,
628,0,Drink13,light ice,regular sugar,
629,0,Drink7,regular ice,light sugar,
630,0,Drink0,extra ice,light sugar,
631,0,Drink11,light ice,extra sugar,
632,0,Drink13,extra ice,regular sugar,
633,0,Drink13,extra ice,extra sugar,
634,0,Drink8,light ice,light sugar,
635,0,Drink14,light ice,regular sugar,
636,0,Drink18,extra ice,regular sugar,
637,0,Drink17,light ice,light sugar,
638,0,Drink6,regular ice,light sugar,
639,0,Drink7,light ice,extra sugar,
640,0,Drink2,light ice,extra sugar,
641,0,Drink8,light ice,extra sugar,
642,0,Drink3,light ice,extra sugar,
643,0,Drink1,regular ice,extra sugar,
644,0,Drink0,regular ice,regular sugar,
645,0,Drink16,extra ice,extra sugar,
646,0,Drink2,regular ice,regular sugar,
647,0,Drink0,light ice,regular sugar,
648,0,Drink18,extra ice,regular sugar,
649,0,Drink0,extra ice,regular sugar,
650,0,Drink9,light ice,light sugar,
651,0,Drink11,light ice,extra sugar,
652,0,Drink0,regular ice,extra sugar,
653,0,Drink12,light ice,regular sugar,
654,0,Drink12,regular ice,regular sugar,
655,0,Drink19,regular ice,extra sugar,
656,0,Drink19,regular ice,extra sugar,
657,0,Drink2,regular ice,light sugar,
658,0,Drink17,extra ice,regular sugar,
659,0,Drink13,light ice,regular sugar,
660,0,Drink18,regular ice,regular sugar,
661,0,Drink8,light ice,extra sugar,
662,0,Drink1,regular ice,regular sugar,
663,0,Drink5,light ice,extra sugar,
664,0,Drink0,extra ice,regular sugar,
665,0,Drink0,regular ice,extra sugar,
666,0,Drink0,extra ice,extra sugar,
667,0,Drink8,light ice,light sugar,
668,0,Drink17,light ice,light sugar,
669,0,Drink15,light ice,regular sugar,
670,0,Drink17,light ice,regular sugar,
671,0,Drink5,light ice,regular sugar,
672,0,Drink17,regular ice,light sugar,
673,0,Drink13,extra ice,extra sugar,
674,0,Drink19,light ice,light sugar,
675,0,Drink16,extra ice,light sugar,
676,0,Drink10,extra ice,regular sugar,
677,0,Drink16,regular ice,extra sugar,
678,0,Drink12,extra ice,light sugar,
679,0,Drink15,regular ice,light sugar,
680,0,Drink5,regular ice,light sugar,
681,0,Drink2,regular ice,light sugar,
682,0,Drink10,extra ice,extra sugar,
683,0,Drink11,regular ice,extra sugar,
684,0,Drink7,light ice,light sugar,
685,0,Drink16,regular ice,extra sugar,
686,0,Drink19,extra ice,light sugar,
